"folio","agu_bloq","ag_super","vo_super","vendsupr","ve_sup_e","ag_subte","vo_subte","vendsubt","ve_sub_e"
"31095","2","0","NA","0","","0","NA","0",""
"31096","2","0","NA","0","","0","NA","0",""
"31097","2","0","NA","0","","0","NA","0",""
"31098","2","0","NA","0","","0","NA","0",""
"31099","2","0","NA","0","","0","NA","0",""
"31100","2","0","NA","0","","0","NA","0",""
"31101","2","0","NA","0","","0","NA","0",""
"31102","2","0","NA","0","","0","NA","0",""
"31103","2","0","NA","0","","0","NA","0",""
"31104","2","0","NA","0","","0","NA","0",""
"31105","2","0","NA","0","","0","NA","0",""
"31106","2","0","NA","0","","0","NA","0",""
"32001","2","0","NA","0","","0","NA","0",""
"32002","2","0","","0","","0","NA","0",""
"32003","2","0","NA","0","","0","NA","0",""
"32004","2","0","NA","0","","0","NA","0",""
"32005","2","0","NA","0","","0","NA","0",""
"32006","2","0","NA","0","","0","NA","0",""
"32007","1","2","NA","0","","1","900","6",""
"32008","2","0","NA","0","","0","NA","0",""
"32009","2","0","NA","0","","0","NA","0",""
"32010","2","0","NA","0","","0","NA","0",""
"32011","2","0","NA","0","","0","NA","0",""
"32012","2","0","NA","0","","0","NA","0",""
"32013","2","0","NA","0","","0","NA","0",""
"32014","2","0","NA","0","","0","NA","0",""
"32015","2","0","NA","0","","0","NA","0",""
"32016","2","0","NA","0","","0","NA","0",""
"32017","2","0","NA","0","","0","NA","0",""
"32018","2","0","NA","0","","0","NA","0",""
"32019","2","0","NA","0","","0","NA","0",""
"32020","2","0","NA","0","","0","NA","0",""
"32021","2","0","NA","0","","0","NA","0",""
"32022","2","0","NA","0","","0","NA","0",""
"32023","2","0","NA","0","","0","NA","0",""
"32024","2","0","NA","0","","0","NA","0",""
"32025","2","0","NA","0","","0","NA","0",""
"32026","2","0","NA","0","","0","NA","0",""
"32027","2","0","NA","0","","0","NA","0",""
"32028","2","0","NA","0","","0","NA","0",""
"32029","2","0","NA","0","","0","NA","0",""
"32030","2","0","NA","0","","0","NA","0",""
"32031","2","0","NA","0","","0","NA","0",""
"32032","2","0","NA","0","","0","NA","0",""
"32033","2","0","NA","0","","0","NA","0",""
"32034","2","0","NA","0","","2","NA","0",""
"32035","1","2","NA","0","","1","4800","6",""
"32036","2","0","NA","0","","2","NA","0",""
"32037","2","0","NA","0","","0","NA","0",""
"32038","2","0","NA","0","","0","NA","0",""
"32039","2","0","NA","0","","0","NA","0",""
"32040","2","0","NA","0","","0","NA","0",""
"32041","2","0","NA","0","","0","NA","0",""
"32042","2","0","NA","0","","0","NA","0",""
"32043","2","0","NA","0","","0","NA","0",""
"32044","2","0","NA","0","","0","NA","0",""
"32045","2","0","NA","0","","0","NA","0",""
"32046","2","0","NA","0","","0","NA","0",""
"32047","2","0","NA","0","","0","NA","0",""
"32048","2","0","NA","0","","0","NA","0",""
"32049","2","0","NA","0","","0","NA","0",""
"32050","2","0","NA","0","","0","NA","0",""
"32051","2","0","NA","0","","0","NA","0",""
"32052","2","0","NA","0","","0","NA","0",""
"32053","2","0","NA","0","","0","NA","0",""
"32054","2","0","NA","0","","0","NA","0",""
"32055","2","0","NA","0","","0","NA","0",""
"32056","2","0","NA","0","","0","NA","0",""
"32057","2","0","NA","0","","0","NA","0",""
"32058","2","0","NA","0","","0","NA","0",""
